Freq	dB	Phase
23846.7300	96.8339	-101.6180
24005.3800	96.5937	-102.0032
24165.1000	96.3840	-102.2848
24325.8700	96.1708	-102.2418
24487.7200	96.0005	-102.0028
24650.6400	95.8329	-102.6024
24814.6500	95.6377	-102.1134
24979.7400	95.5157	-101.0754
25145.9400	95.3972	-100.6263
25313.2400	95.3020	-99.5019
25481.6600	95.2570	-98.7283
25651.1900	95.2084	-98.3257
25821.8500	95.1832	-97.5802
25993.6500	95.1801	-96.9479
26166.5900	95.1925	-96.3292
26340.6900	95.2278	-95.7639
26515.9400	95.2770	-95.2405
26692.3500	95.3486	-94.4960
26869.9400	95.4547	-93.9000
27048.7100	95.5792	-93.6302
27228.6800	95.7242	-93.7118
27409.8300	95.8749	-94.4097
27592.2000	96.0149	-95.6975
27775.7800	96.1297	-97.0509
27960.5700	96.2378	-98.1341
28146.6000	96.3462	-99.1306
28333.8700	96.4596	-100.4467
28522.3800	96.5564	-102.0288
28712.1400	96.6454	-103.5743
28903.1700	96.7262	-105.2631
29095.4700	96.7933	-106.9950
29289.0500	96.8528	-108.6057
29483.9200	96.9113	-110.3009
29680.0800	96.9604	-112.4006
29877.5500	96.9836	-114.6187
30076.3300	96.9926	-116.8504
30276.4300	96.9764	-119.2190
30477.8700	96.9352	-121.4958
30680.6500	96.8711	-123.2000
30884.7700	96.8167	-124.4717
31090.2500	96.7633	-125.7288
31297.1000	96.7134	-126.7151
31505.3300	96.6782	-127.3771
31714.9400	96.6655	-127.8983
31925.9500	96.6752	-128.4417
32138.3600	96.7064	-129.0503
32352.1800	96.7592	-129.9154
32567.4300	96.8214	-131.0032
32784.1100	96.8974	-132.1799
33002.2300	96.9868	-133.5862
33221.8000	97.0866	-135.6167
33442.8300	97.1700	-138.2839
33665.3300	97.2347	-141.2301
33889.3200	97.2804	-144.4428
34114.7900	97.3090	-150.7976
34341.7600	97.1023	-156.8868
34570.2500	96.8956	-159.5299
34800.2500	96.6889	-161.8865
35031.7800	96.4822	-164.0620
35264.8600	96.2755	-166.1046
35499.4800	96.0688	-168.0422
35735.6700	95.8621	-169.8932
35973.4300	95.6554	-171.6705
36212.7600	95.4487	-173.3838
36453.7000	95.2420	-175.0405
36696.2300	95.0353	-176.6467
36940.3800	94.8286	-178.2070
37186.1500	94.6219	-179.7255
37433.5600	94.4152	178.7944
37682.6100	94.2085	177.3498
37933.3200	94.0018	175.9382
38185.7000	93.7951	174.5576
38439.7600	93.5884	173.2059
38695.5100	93.3817	171.8815
38952.9600	93.1750	170.5829
39212.1200	92.9683	169.3087
39473.0100	92.7616	168.0576
39735.6300	92.5549	166.8287
40000.0000	92.3482	165.6209
