Freq	dB	Phase
21349.3300	83.9449	-144.5730
21553.3900	83.9007	-171.0063
21759.4100	83.8528	163.3993
21967.3900	83.8010	138.6362
22177.3700	83.7454	114.6978
22389.3500	83.6859	91.5744
22603.3500	83.6225	69.2560
22819.4100	83.5551	47.7321
23037.5200	83.4837	26.9923
23257.7300	83.4083	7.0252
23480.0300	83.3288	-12.1833
23704.4600	83.2451	-30.6449
23931.0400	83.1573	-48.3729
24159.7800	83.0653	-65.3826
24390.7100	82.9691	-81.6872
24623.8500	82.8685	-97.3015
24859.2100	82.7636	-112.2412
25096.8300	82.6544	-126.5214
25336.7100	82.5407	-140.1572
25578.8900	82.4225	-153.1656
25823.3900	82.2998	-165.5614
26070.2200	82.1725	-177.3601
26319.4100	82.0405	171.4210
26570.9800	81.9039	160.7657
26824.9600	81.7626	150.6572
27081.3600	81.6166	141.0791
27340.2100	81.4659	132.0145
27601.5400	81.3104	123.4476
27865.3700	81.1501	115.3617
28131.7200	80.9849	107.7413
28400.6100	80.8148	100.5711
28672.0800	80.6398	93.8351
28946.1400	80.4597	87.5184
29222.8200	80.2747	81.6065
29502.1400	80.0845	76.0853
29784.1300	79.8891	70.9415
30068.8200	79.6884	66.1630
30356.2300	79.4823	61.7389
30646.3900	79.2707	57.6610
30939.3200	79.0532	53.9367
31235.0500	78.8308	50.5182
31533.6100	78.6040	47.3825
31835.0200	78.3725	44.5205
32139.3100	78.1363	41.9232
32446.5100	77.8953	39.5819
32756.6500	77.6494	37.4888
33069.7500	77.3984	35.6361
33385.8500	77.1424	34.0170
33704.9600	76.8812	32.6245
34027.1300	76.6149	31.4499
34352.3700	76.3434	30.4870
34680.7300	76.0664	29.7347
35012.2200	75.7835	29.1942
35346.8800	75.4946	28.8694
35684.7400	75.1991	28.7702
36025.8300	74.8963	28.9179
36370.1800	74.5855	29.3541
36717.8200	74.2652	30.1703
37068.7900	73.9336	31.6627
37423.1100	73.6435	31.5476
37780.8100	73.3464	31.6807
38141.9400	73.0420	32.0623
38506.5100	72.7301	32.6841
38874.5700	72.4109	33.5395
39246.1500	72.0841	34.6244
39621.2800	71.7501	35.9356
40000.0000	71.4093	37.4667
