Freq	dB	Phase
3340.4770	80.0511	-14.1681
3369.4820	80.1542	-15.7174
3398.7390	80.2299	-16.9605
3428.2510	80.3034	-18.0890
3458.0180	80.3503	-18.8316
3488.0440	80.4233	-18.9016
3518.3300	80.5321	-19.2664
3548.8800	80.6297	-19.4491
3579.6950	80.7851	-19.8519
3610.7770	80.9123	-20.9079
3642.1300	81.0329	-21.4959
3673.7540	81.1791	-21.8018
3705.6530	81.3516	-22.3497
3737.8290	81.5309	-23.3089
3770.2850	81.7009	-23.8447
3803.0220	81.9329	-24.2370
3836.0440	82.1855	-25.1264
3869.3520	82.4715	-26.4868
3902.9500	82.7643	-28.9113
3936.8390	83.0203	-32.5844
3971.0220	83.1910	-36.5953
4005.5030	83.3195	-40.2164
4040.2820	83.4257	-44.1647
4075.3640	83.4717	-48.4557
4110.7500	83.4766	-53.1107
4146.4440	83.3972	-58.2111
4182.4470	83.2360	-63.1263
4218.7640	83.0071	-67.9289
4255.3950	82.6905	-71.7840
4292.3450	82.3809	-74.6734
4329.6150	82.0591	-77.5263
4367.2090	81.7271	-80.7847
4405.1290	81.3240	-84.3833
4443.3790	80.8510	-87.0265
4481.9610	80.3716	-88.2607
4520.8770	79.9248	-88.2827
4560.1320	79.5581	-87.7705
4599.7280	79.2559	-87.9250
4639.6670	78.9553	-88.7909
4679.9530	78.6445	-89.6236
4720.5890	78.3387	-90.2339
4761.5780	78.0419	-90.8060
4802.9230	77.7478	-90.9774
4844.6260	77.5037	-91.2315
4886.6920	77.2601	-92.7292
4929.1230	76.9438	-94.7944
4971.9230	76.5695	-96.1164
5015.0940	76.1869	-96.3065
5058.6400	75.8417	-95.8539
5102.5640	75.5354	-95.4041
5146.8690	75.2574	-95.7593
5191.5590	74.9296	-96.2742
5236.6380	74.6074	-95.9640
5282.1070	74.3128	-95.4426
5327.9720	74.0332	-94.7749
5374.2340	73.7893	-94.0914
5420.8990	73.5603	-93.6314
5467.9680	73.3462	-93.4985
5515.4470	73.1171	-93.7316
5563.3370	72.8631	-93.2240
5611.6430	72.6676	-91.9656
5660.3690	72.5248	-91.1900
5709.5180	72.3977	-91.1974
5759.0940	72.2587	-91.7160
5809.1000	72.1005	-92.2590
5859.5400	71.9440	-92.7967
5910.4180	71.7845	-93.8866
5961.7390	71.5846	-95.5864
6013.5040	71.3303	-97.1433
6065.7190	71.0587	-98.6024
6118.3880	70.7448	-100.2331
6171.5140	70.3924	-101.8143
6225.1010	69.9937	-102.6534
6279.1530	69.6228	-103.0455
6333.6750	69.2435	-103.9049
6388.6700	68.8390	-105.3271
6444.1430	68.3646	-106.8173
6500.0970	67.8480	-107.4742
6556.5380	67.3337	-107.8661
6613.4680	66.7865	-108.7401
6670.8920	66.1690	-109.3576
6728.8160	65.5179	-109.2653
6787.2420	64.8306	-108.0212
6846.1750	64.1829	-105.7863
6905.6210	63.5550	-103.2117
6965.5820	62.9566	-99.7686
7026.0640	62.4329	-96.0692
7087.0710	61.9359	-92.8637
7148.6080	61.4335	-89.1027
7210.6790	60.9874	-84.2920
7273.2890	60.6135	-78.2097
7336.4430	60.4093	-72.8143
7400.1450	60.2002	-68.9477
7464.4010	60.0018	-64.2198
7529.2140	59.8950	-58.9545
7594.5900	59.8599	-54.4102
7660.5340	59.8526	-50.4850
7727.0500	59.8741	-47.3462
7794.1440	59.8602	-44.4013
7861.8200	59.8662	-40.7596
7930.0840	59.9171	-37.1279
7998.9410	59.9919	-33.6871
8068.3960	60.1018	-30.4846
8138.4530	60.2244	-27.3640
8209.1200	60.3909	-24.2391
8280.3990	60.5965	-22.6941
8352.2980	60.7032	-21.2224
8424.8210	60.8648	-19.0196
8497.9730	61.0281	-18.3956
8571.7610	61.0976	-18.5647
8646.1890	61.0973	-18.0742
8721.2640	61.0668	-16.6599
8796.9910	61.0407	-14.0892
8873.3750	61.0817	-11.0160
8950.4220	61.1647	-8.4518
9028.1380	61.2571	-6.3540
9106.5300	61.3452	-4.3549
9185.6010	61.4332	-2.1416
9265.3600	61.5368	-0.1609
9345.8110	61.6050	2.1883
9426.9600	61.7085	5.9629
9508.8140	61.9054	10.0468
9591.3790	62.1475	14.7121
9674.6610	62.5312	20.6555
9758.6660	63.1028	26.4119
9843.4000	63.8363	30.0962
9928.8700	64.6162	31.1349
10015.0800	65.3814	30.1137
10102.0400	66.0858	26.9102
10189.7600	66.6430	22.1947
10278.2400	67.0557	17.1483
10367.4800	67.3335	12.6153
10457.5000	67.5429	9.0406
10548.3100	67.7335	5.1483
10639.9000	67.8431	-0.6619
10732.2800	67.7534	-7.4585
10825.4700	67.4846	-13.1715
10919.4700	67.1104	-17.8597
11014.2800	66.6180	-21.8634
11109.9200	66.0273	-24.6817
11206.3900	65.3625	-25.4973
11303.6900	64.7162	-24.3806
11401.8400	64.0997	-22.0191
11500.8400	63.5316	-17.2809
11600.7000	63.1553	-11.0568
11701.4300	62.9145	-5.0811
11803.0400	62.7917	1.5053
11905.5200	62.8476	8.2145
12008.9000	63.0312	14.2912
12113.1700	63.3417	20.1774
12218.3500	63.7964	25.1318
12324.4400	64.3333	28.6347
12431.4500	64.9303	30.9536
12539.3900	65.5654	31.9454
12648.2700	66.2083	31.4297
12758.1000	66.8232	29.5168
12868.8800	67.3978	25.1696
12980.6200	67.7838	18.2495
13093.3300	67.9344	10.3131
13207.0200	67.8218	4.2219
13321.6900	67.6572	0.4432
13437.3600	67.4383	-3.4563
13554.0400	67.1097	-6.9874
13671.7300	66.7210	-9.4254
13790.4400	66.2829	-10.4477
13910.1800	65.8696	-9.5579
14030.9700	65.5505	-7.7405
14152.8000	65.3162	-6.9575
14275.6800	65.0490	-6.7591
14399.6400	64.8016	-6.8264
