Freq	dB	Phase
5477.5530	81.2929	-25.4049
5529.9090	81.1374	-24.2519
5582.7670	81.0321	-23.3039
5636.1290	80.9093	-21.5985
5690.0010	80.9279	-20.7921
5744.3890	80.8192	-20.4420
5799.2960	80.7978	-18.8267
5854.7280	80.8141	-18.4842
5910.6900	80.7669	-18.7763
5967.1870	80.6863	-18.4916
6024.2240	80.6051	-17.6400
6081.8060	80.5368	-15.7255
6139.9380	80.5793	-13.3921
6198.6260	80.6868	-12.4759
6257.8750	80.7490	-12.5778
6317.6900	80.7726	-12.0441
6378.0780	80.8443	-11.5010
6439.0420	80.8873	-12.0637
6500.5890	80.8408	-11.4574
6562.7240	80.9054	-10.0183
6625.4530	80.9803	-10.0462
6688.7820	80.9842	-9.6208
6752.7160	81.0600	-8.4604
6817.2620	81.1632	-8.4617
6882.4240	81.2073	-9.2804
6948.2090	81.1891	-9.7672
7014.6230	81.1448	-9.1218
7081.6710	81.1553	-7.7746
7149.3610	81.2043	-6.3266
7217.6970	81.3150	-5.5261
7286.6870	81.3926	-5.3906
7356.3360	81.4592	-4.7248
7426.6510	81.5665	-4.2355
7497.6380	81.6457	-4.3258
7569.3040	81.6953	-3.6320
7641.6540	81.8165	-3.1709
7714.6960	81.8805	-3.6173
7788.4360	81.8993	-3.0295
7862.8820	81.9768	-1.4796
7938.0380	82.1132	-0.1783
8013.9130	82.2770	0.2549
8090.5140	82.4017	0.7278
8167.8460	82.5700	1.3201
8245.9180	82.7225	1.2996
8324.7350	82.8444	1.9653
8404.3070	83.0377	2.7477
8484.6390	83.2165	3.1026
8565.7380	83.4214	3.4035
8647.6130	83.6192	3.0722
8730.2710	83.7736	2.8460
8813.7180	83.9353	3.2857
8897.9630	84.1308	3.8743
8983.0140	84.3480	4.4195
9068.8770	84.5987	4.8150
9155.5610	84.8675	4.6497
9243.0740	85.1224	3.6538
9331.4230	85.3107	2.6021
9420.6160	85.4822	2.5865
9510.6620	85.7098	2.6461
9601.5690	85.9218	2.5951
9693.3450	86.1758	2.4024
9785.9980	86.3980	2.1969
9879.5370	86.6565	3.1316
9973.9690	87.0265	3.8897
10069.3000	87.4286	3.4831
10165.5500	87.8387	1.7450
10262.7200	88.1623	-0.5387
10360.8100	88.4592	-2.4176
10459.8500	88.7358	-4.0108
10559.8300	89.0280	-5.6018
10660.7600	89.3092	-7.6343
10762.6600	89.5604	-9.3385
10865.5300	89.8520	-10.8833
10969.3900	90.1488	-13.2846
11074.2400	90.3998	-15.8130
