Freq	dB	Phase
4329.6150	81.7571	-8.1211
4367.2090	81.7380	-8.6326
4405.1290	81.6935	-8.0211
4443.3790	81.6892	-6.3588
4481.9610	81.7494	-4.4099
4520.8770	81.8719	-3.0168
4560.1320	82.0077	-2.8186
4599.7280	82.0901	-2.0563
4639.6670	82.2572	-0.8862
4679.9530	82.4268	-0.8112
4720.5890	82.5818	-1.2800
4761.5780	82.7022	-2.1371
4802.9230	82.7779	-2.4630
4844.6260	82.8813	-3.3265
4886.6920	82.8772	-3.5710
4929.1230	82.9561	-2.8446
4971.9230	83.0178	-2.3475
5015.0940	83.1264	-1.4182
5058.6400	83.2622	-0.8751
5102.5640	83.4035	-0.0640
5146.8690	83.6057	1.4760
5191.5590	83.9108	1.5095
5236.6380	84.1520	-0.9590
5282.1070	84.2665	-3.3160
5327.9720	84.3485	-4.5965
5374.2340	84.4124	-5.0028
5420.8990	84.5227	-4.8334
5467.9680	84.6712	-5.4975
5515.4470	84.7802	-6.2521
5563.3370	84.9276	-6.7937
5611.6430	85.0691	-7.5280
5660.3690	85.2455	-9.0403
5709.5180	85.3576	-11.8973
5759.0940	85.3799	-14.3827
5809.1000	85.3841	-16.0880
5859.5400	85.3753	-17.7760
5910.4180	85.3387	-19.1530
5961.7390	85.3109	-19.9585
6013.5040	85.3077	-20.7969
6065.7190	85.3069	-21.9891
6118.3880	85.2970	-23.4081
6171.5140	85.2732	-25.1278
6225.1010	85.2154	-27.3010
6279.1530	85.0965	-29.3889
6333.6750	84.9431	-30.6037
6388.6700	84.8025	-31.1627
6444.1430	84.6750	-31.5269
6500.0970	84.5621	-31.5655
6556.5380	84.4851	-31.4874
6613.4680	84.4316	-32.2274
6670.8920	84.3245	-32.6811
6728.8160	84.2695	-32.6261
6787.2420	84.2121	-33.1935
6846.1750	84.1348	-33.3341
6905.6210	84.0963	-33.0023
6965.5820	84.0836	-32.8600
7026.0640	84.0883	-32.6967
7087.0710	84.1263	-32.5652
7148.6080	84.1892	-32.6283
7210.6790	84.2841	-33.5897
7273.2890	84.3338	-35.4922
7336.4430	84.3394	-37.5706
7400.1450	84.2949	-39.1742
7464.4010	84.2604	-40.4790
7529.2140	84.2070	-41.9541
7594.5900	84.1459	-43.5318
7660.5340	84.0566	-45.3269
7727.0500	83.9329	-46.6573
7794.1440	83.8210	-46.8601
7861.8200	83.7886	-47.1819
7930.0840	83.7625	-48.8831
7998.9410	83.6896	-51.4476
8068.3960	83.5539	-54.2709
8138.4530	83.3548	-56.9093
8209.1200	83.1094	-58.9923
8280.3990	82.8473	-60.8382
8352.2980	82.5470	-62.7919
8424.8210	82.1957	-64.2165
8497.9730	81.8308	-64.4955
8571.7610	81.4957	-63.1909
8646.1890	81.2779	-61.1012
8721.2640	81.1570	-60.2628
8796.9910	81.0271	-60.3760
8873.3750	80.9168	-61.1675
8950.4220	80.7510	-63.2066
9028.1380	80.4835	-64.6113
