Freq	dB	Phase
1163.3920	81.3645	-32.4215
1174.5120	81.3524	-33.2114
1185.7380	81.3341	-34.0319
1197.0720	81.3086	-34.8767
1208.5140	81.2752	-35.7404
1220.0660	81.2331	-36.6207
1231.7270	81.1810	-37.5126
1243.5010	81.1177	-38.4430
1255.3870	81.0368	-39.3175
1267.3860	80.9461	-40.0422
1279.5000	80.8482	-40.6434
1291.7300	80.7459	-41.1205
1304.0770	80.6411	-41.4768
1316.5420	80.5358	-41.7112
1329.1260	80.4316	-41.8171
1341.8310	80.3312	-41.7838
1354.6560	80.2373	-41.6057
1367.6050	80.1534	-41.2918
1380.6770	80.0820	-40.8816
1393.8740	80.0230	-40.4009
1407.1970	79.9770	-39.8574
1420.6480	79.9432	-39.2096
1434.2270	79.9278	-38.4304
1447.9360	79.9339	-37.4654
1461.7760	79.9775	-36.5175
1475.7480	80.0418	-35.8016
1489.8540	80.1210	-35.3076
1504.0940	80.2016	-34.9305
1518.4710	80.2891	-34.5030
1532.9850	80.3883	-34.0202
1547.6380	80.5042	-33.5359
1562.4310	80.6362	-33.1448
1577.3660	80.7797	-32.8747
1592.4430	80.9320	-32.7071
1607.6640	81.0911	-32.6101
1623.0310	81.2580	-32.5710
1638.5440	81.4315	-32.6166
1654.2060	81.6082	-32.6791
1670.0180	81.7942	-32.7050
1685.9800	81.9918	-32.7777
1702.0960	82.1952	-32.7893
1718.3650	82.4189	-32.6200
1734.7900	82.6712	-32.2299
1751.3720	82.9745	-31.8276
1768.1120	83.3192	-31.7565
1785.0120	83.6939	-32.0744
1802.0740	84.0885	-32.7256
1819.2990	84.5010	-33.5837
1836.6890	84.9378	-34.5860
1854.2450	85.4073	-35.7885
1871.9680	85.9163	-37.5849
1889.8610	86.4345	-40.2065
1907.9250	86.9485	-43.5365
1926.1620	87.4478	-47.6340
1944.5730	87.9135	-52.5408
1963.1600	88.3300	-58.2242
1981.9250	88.6808	-64.6387
2000.8690	88.9517	-71.7236
2019.9940	89.1279	-79.6363
2039.3020	89.1644	-87.9698
2058.7950	89.0788	-95.9658
2078.4730	88.9001	-103.3873
2098.3400	88.6622	-110.4289
2118.3970	88.3695	-117.7254
2138.6460	87.9824	-125.5676
2159.0880	87.4690	-133.8098
2179.7250	86.7913	-141.3640
2200.5600	86.0266	-147.5162
2221.5940	85.2021	-152.4558
2242.8290	84.3614	-156.4463
2264.2660	83.5008	-159.7501
2285.9090	82.6349	-162.2013
2307.7590	81.7852	-163.9120
2329.8170	80.9564	-165.0372
2352.0870	80.1565	-165.4561
2374.5690	79.4134	-165.3953
2397.2660	78.7182	-165.3487
2420.1800	78.0500	-165.4969
2443.3130	77.3848	-165.7057
2466.6670	76.7164	-165.4578
2490.2450	76.0783	-164.5005
2514.0480	75.4921	-162.9119
2538.0780	74.9893	-161.3631
2562.3380	74.5233	-160.3264
2586.8300	74.0804	-159.7388
2611.5560	73.6259	-159.2828
2636.5180	73.1813	-158.6322
2661.7190	72.7471	-157.9506
2687.1610	72.3210	-157.2052
2712.8460	71.9069	-156.3450
2738.7760	71.5081	-155.3464
2764.9550	71.1323	-154.2715
2791.3830	70.7777	-153.2621
2818.0640	70.4375	-152.3548
2845.0010	70.1079	-151.5260
2872.1940	69.7861	-150.7407
2899.6480	69.4725	-149.9847
2927.3640	69.1657	-149.2740
2955.3450	68.8641	-148.6004
2983.5930	68.5674	-147.9574
3012.1120	68.2747	-147.3269
3040.9030	67.9884	-146.7556
3069.9690	67.7026	-146.2933
3099.3130	67.4142	-145.9594
3128.9380	67.1138	-145.6690
