Freq	Ohm	Deg
3063.8000	6.9453	41.8908
3090.4000	6.9779	41.6728
3117.2000	6.9924	41.9112
3144.3000	7.0359	42.4301
3171.6000	7.0822	42.5965
3199.2000	7.1274	42.6916
3226.9000	7.1727	42.6039
3255.0000	7.2032	42.3562
3283.2000	7.2199	42.6007
3311.7000	7.2633	43.1183
3340.5000	7.3141	43.2850
3369.5000	7.3601	43.2074
3398.7000	7.3952	42.9619
3428.3000	7.4119	43.2513
3458.0000	7.4639	43.7625
3488.0000	7.5141	43.8667
3518.3000	7.5628	43.9772
3548.9000	7.6151	43.9052
3579.7000	7.6511	43.6314
3610.8000	7.6717	43.9229
3642.1000	7.7273	44.3952
3673.8000	7.7807	44.5644
3705.7000	7.8420	44.6188
3737.8000	7.8949	44.4455
3770.3000	7.9366	44.1239
3803.0000	7.9570	44.3218
3836.0000	8.0143	44.7898
3869.4000	8.0738	44.8530
3902.9000	8.1316	44.7988
3936.8000	8.1858	44.5263
3971.0000	8.2212	44.0490
4005.5000	8.2324	44.0592
4040.3000	8.2715	44.2797
4075.4000	8.3028	44.2752
4110.8000	8.3364	44.3442
4146.4000	8.3702	44.2901
4182.4000	8.3916	44.2298
4218.8000	8.4107	44.5831
4255.4000	8.4563	45.0176
4292.3000	8.5038	45.2483
4329.6000	8.5583	45.4437
4367.2000	8.6144	45.3696
4405.1000	8.6519	45.1021
4443.4000	8.6717	45.4267
4482.0000	8.7331	45.9296
4520.9000	8.7924	46.0571
4560.1000	8.8544	46.0969
4599.7000	8.9102	45.9981
4639.7000	8.9566	45.6658
4680.0000	8.9708	45.9120
4720.6000	9.0368	46.4487
4761.6000	9.0975	46.5249
4802.9000	9.1592	46.6193
4844.6000	9.2233	46.5325
4886.7000	9.2708	46.2022
4929.1000	9.2935	46.4404
4971.9000	9.3613	46.9342
5015.1000	9.4292	47.0315
5058.6000	9.4976	47.0558
5102.6000	9.5639	46.8950
5146.9000	9.6125	46.5272
5191.6000	9.6339	46.7718
5236.6000	9.7064	47.2815
5282.1000	9.7791	47.3230
5328.0000	9.8491	47.1595
5374.2000	9.9006	46.7769
5420.9000	9.9230	47.0022
5468.0000	9.9975	47.5502
5515.4000	10.0777	47.6204
5563.3000	10.1527	47.5617
5611.6000	10.2257	47.3704
5660.4000	10.2806	46.9271
5709.5000	10.3016	47.0855
5759.1000	10.3778	47.4529
5809.1000	10.4417	47.3925
5859.5000	10.5069	47.3918
5910.4000	10.5723	47.2066
5961.7000	10.6156	46.8716
6013.5000	10.6380	47.1165
6065.7000	10.7097	47.5387
6118.4000	10.7784	47.6369
6171.5000	10.8546	47.6949
6225.1000	10.9274	47.5207
6279.2000	10.9803	47.1601
6333.7000	11.0047	47.4182
6388.7000	11.0887	47.8760
6444.1000	11.1654	47.9143
6500.1000	11.2465	47.9576
6556.5000	11.3287	47.7639
6613.5000	11.3856	47.3407
6670.9000	11.4118	47.5364
6728.8000	11.4937	48.0199
6787.2000	11.5802	48.0999
6846.2000	11.6675	48.0773
6905.6000	11.7515	47.8566
6965.6000	11.8132	47.4296
7026.1000	11.8406	47.5824
7087.1000	11.9248	48.0350
7148.6000	12.0133	48.0724
7210.7000	12.0992	48.0123
7273.3000	12.1820	47.8642
7336.4000	12.2520	47.3942
7400.1000	12.2688	47.6020
7464.4000	12.3709	48.1476
7529.2000	12.4655	48.1010
7594.6000	12.5583	48.0244
7660.5000	12.6473	47.7544
7727.1000	12.7086	47.3182
7794.1000	12.7394	47.4685
7861.8000	12.8279	47.8707
7930.1000	12.9195	47.8968
7998.9000	13.0098	47.8831
8068.4000	13.1036	47.6833
8138.5000	13.1704	47.2702
8209.1000	13.2050	47.4514
8280.4000	13.3046	47.8841
8352.3000	13.4072	47.8813
8424.8000	13.5052	47.8078
8498.0000	13.6037	47.5414
8571.8000	13.6700	47.1093
8646.2000	13.7074	47.3125
8721.3000	13.8137	47.7348
8797.0000	13.9218	47.7017
8873.4000	14.0256	47.4259
8950.4000	14.0983	46.9683
9028.1000	14.1352	47.1584
9106.5000	14.2469	47.6053
9185.6000	14.3608	47.5856
9265.4000	14.4713	47.4887
9345.8000	14.5805	47.2168
9427.0000	14.6610	46.7309
9508.8000	14.6989	46.8746
9591.4000	14.8153	47.2792
9674.7000	14.9308	47.2379
9758.7000	15.0461	47.1379
9843.4000	15.1588	46.8399
9928.9000	15.2363	46.9030
10015.1000	15.3814	46.9383
10102.0000	15.4913	46.4003
10189.8000	15.5666	45.8242
10278.2000	15.5995	45.8304
10367.5000	15.7005	46.0864
10457.5000	15.7986	45.9859
10548.3000	15.8963	45.8526
10639.9000	15.9905	45.5878
10732.3000	16.0617	45.1719
10825.5000	16.0946	45.3120
10919.5000	16.2064	45.6840
11014.3000	16.3199	45.6498
11109.9000	16.4340	45.5405
11206.4000	16.5455	45.2670
11303.7000	16.6287	44.7991
11401.8000	16.6665	44.9094
11500.8000	16.7880	45.2729
11600.7000	16.9096	45.2468
11701.4000	17.0388	45.1846
11803.0000	17.1709	44.8829
11905.5000	17.2686	44.2725
12008.9000	17.3071	43.7710
12113.2000	17.3216	44.6120
12218.3000	17.5519	45.0682
12324.4000	17.6739	44.2958
12431.5000	17.7628	43.7669
12539.4000	17.8039	43.8403
12648.3000	17.9327	44.1822
12758.1000	18.0660	44.1130
12868.9000	18.1984	43.9465
12980.6000	18.3239	43.6130
13093.3000	18.4179	43.1045
13207.0000	18.4619	43.2048
13321.7000	18.6051	43.5643
13437.4000	18.7505	43.4507
13554.0000	18.8916	43.2211
13671.7000	19.0216	42.8225
13790.4000	19.1144	42.2757
13910.2000	19.1586	42.3392
14031.0000	19.2980	42.6488
14152.8000	19.4387	42.5508
14275.7000	19.5825	42.3882
14399.6000	19.7239	42.0164
14524.7000	19.8259	41.4581
14650.8000	19.8757	41.5077
14778.0000	20.0257	41.7919
14906.3000	20.1751	41.6724
15035.8000	20.3300	41.4844
15166.3000	20.4809	41.0821
15298.0000	20.5912	40.4610
15430.8000	20.6387	40.4569
15564.8000	20.7943	40.7236
15700.0000	20.9491	40.5687
15836.3000	21.1096	40.3434
15973.8000	21.2635	39.8944
16112.5000	21.3728	39.2413
16252.4000	21.4207	39.2134
16393.5000	21.5792	39.4551
16535.9000	21.7416	39.2395
16679.4000	21.8984	38.8150
16824.3000	22.0154	38.1622
16970.4000	22.0643	38.1185
17117.7000	22.2297	38.3587
17266.3000	22.3994	38.1452
17416.3000	22.5660	37.8563
17567.5000	22.7308	37.3786
17720.0000	22.8509	36.6779
17873.9000	22.9040	36.5946
18029.1000	23.0788	36.7662
18185.6000	23.2512	36.4848
18343.5000	23.4234	36.1355
18502.8000	23.5916	35.5982
18663.5000	23.7163	34.8318
18825.5000	23.7697	34.6820
18989.0000	23.9519	34.7593
19153.9000	24.1249	34.3681
19320.2000	24.3002	33.9234
19487.9000	24.4713	33.2721
19657.2000	24.6018	32.3361
19827.8000	24.6494	31.7658
20000.0000	24.7694	31.2222
		
